params_index, n_variables, n_total_environments, sparsity, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, Total edges, True orientation rate, False orientation rate
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 10, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 10, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 11, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 11, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 12, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 12, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 13, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 13, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 14, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 14, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), True, 15, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (kci), False, 15, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 1, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 1, 0, 3, 3, 2, 0.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 2, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 2, 0, 3, 3, 2, 0.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 3, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 3, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 4, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 4, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 5, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 5, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 6, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 6, 0, 2, 3, 2, 0.5, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 7, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 7, 0, 2, 3, 2, 0.5, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 8, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 8, 0, 2, 3, 2, 0.5, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 9, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 9, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 10, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 10, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 11, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 11, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 12, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 12, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 13, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 13, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 14, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 14, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 15, 0, 1, 3, 2, 0.5, 0.5
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 15, 0, 1, 3, 2, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 1, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 1, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 2, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 2, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 3, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 3, 1, 3, 4, 5, 0.6, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 4, 1, 2, 4, 5, 0.8, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 4, 1, 2, 4, 5, 0.8, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 5, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 5, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 6, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 6, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 7, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 7, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 8, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 8, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 9, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 9, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 10, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 10, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 11, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 11, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 12, 1, 4, 4, 5, 0.4, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 12, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 13, 1, 4, 4, 5, 0.4, 0.0
