params_index, n_variables, n_total_environments, sparsity, intervention_targets, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, MEC total edges, MEC unoriented edges, True orientation rate, False orientation rate, Precision, Recall, Average precision
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 3, 1, 2, 5, 2, 0.8, 0.2, 0.8, 0.8, 0.84
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 1, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.4444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.4444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 2, 4, 1, 10, 9, 10, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 4, 1, 10, 9, 10, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 3, 4, 2, 10, 9, 10, 0.8889, 0.0, 1.0, 0.8889, 0.8889
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 4, 1, 10, 9, 10, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 4, 4, 2, 10, 9, 10, 0.8889, 0.0, 1.0, 0.8889, 0.8889
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 4, 4, 1, 10, 9, 10, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 5, 4, 6, 10, 9, 10, 0.6667, 0.0, 1.0, 0.6667, 0.6667
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 5, 4, 1, 10, 9, 10, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 1, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.4444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 1, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.4444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 2, 4, 1, 10, 9, 10, 0.8889, 0.1111, 0.8889, 0.8889, 0.8272
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 2, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.8272
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 3, 4, 1, 10, 9, 10, 0.7778, 0.2222, 0.7778, 0.7778, 0.963
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 3, 4, 2, 10, 9, 10, 0.6667, 0.2222, 0.75, 0.6667, 0.963
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 4, 4, 1, 10, 9, 10, 0.6667, 0.3333, 0.6667, 0.6667, 0.9383
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 4, 4, 2, 10, 9, 10, 0.6667, 0.2222, 0.75, 0.6667, 0.9383
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), True, 5, 4, 1, 10, 9, 10, 0.6667, 0.3333, 0.6667, 0.6667, 0.9383
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (kci), False, 5, 4, 2, 10, 9, 10, 0.5556, 0.0, 1.0, 0.5556, 0.9383
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 1, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.4444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 1, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.4444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 2, 4, 1, 10, 9, 10, 0.7778, 0.2222, 0.7778, 0.7778, 0.7284
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 2, 4, 10, 10, 9, 10, 0.4444, 0.0, 1.0, 0.4444, 0.7284
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 3, 4, 1, 10, 9, 10, 0.7778, 0.2222, 0.7778, 0.7778, 0.9753
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 3, 4, 3, 10, 9, 10, 0.7778, 0.0, 1.0, 0.7778, 0.9753
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 4, 4, 1, 10, 9, 10, 0.7778, 0.2222, 0.7778, 0.7778, 0.9444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 4, 4, 3, 10, 9, 10, 0.7778, 0.0, 1.0, 0.7778, 0.9444
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), True, 5, 4, 1, 10, 9, 10, 0.7778, 0.2222, 0.7778, 0.7778, 0.8935
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (linear), False, 5, 4, 3, 10, 9, 10, 0.7778, 0.0, 1.0, 0.7778, 0.8935
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 1, 5, 4, 4, 3, 6, 0.0, 0.0, 1, 0.0, 0.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 1, 5, 4, 4, 3, 6, 0.0, 0.0, 1, 0.0, 0.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 2, 5, 1, 4, 3, 6, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 2, 5, 1, 4, 3, 6, 1.0, 0.0, 1.0, 1.0, 1.0
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Full PC (oracle), False, 3, 5, 2, 4, 3, 6, 0.6667, 0.0, 1.0, 0.6667, 0.6667
0, 6, 5, 1, None, 50, 0.3, 20, cdnod, er, Min changes (oracle), False, 3, 5, 1, 4, 3, 6, 1.0, 0.0, 1.0, 1.0, 1.0
