Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, XY, XY, YX, YX
params_index, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, pre_intervention, intervention_targets, n_samples, rep, X1, X2, X1, X2
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 34, 0.02, 0.0, 0.0, 0.806
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 35, 0.07, 0.0, 0.0, 0.796
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 36, 0.104, 0.0, 0.0, 0.721
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 37, 0.06, 0.0, 0.0, 0.498
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 38, 0.199, 0.0, 0.0, 0.423
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 39, 0.075, 0.0, 0.0, 0.766
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 40, 0.045, 0.001, 0.0, 0.881
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 41, 0.174, 0.0, 0.0, 0.95
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 42, 0.473, 0.0, 0.0, 0.299
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 43, 0.08, 0.0, 0.0, 0.368
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 44, 0.204, 0.0, 0.0, 0.836
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 45, 0.104, 0.0, 0.0, 0.428
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 46, 0.144, 0.0, 0.0, 0.801
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 47, 0.025, 0.0, 0.0, 0.189
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 48, 0.03, 0.0, 0.0, 0.91
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 49, 0.055, 0.0, 0.0, 0.104
0, id, 10, soft, additive, 2, 0, False, [None,0], 50, 50, 0.05, 0.0, 0.0, 0.413
