params_index, test, test_kwargs, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, intervention_targets, n_samples, rep, dag, X1, X2, X3
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 4, DAG-7, 0.03, 0.0, 0.628
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 4, DAG-17, 0.142, 0.0, 0.016
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 4, DAG-19, 0.016, 0.0, 0.466
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 4, DAG-23, 0.142, 0.0, 0.072
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, DAG-1, 1.0, 0.0, 0.142
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, DAG-5, 0.068, 0.0, 0.093
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, DAG-7, 1.0, 0.0, 0.004
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, DAG-17, 0.001, 0.0, 0.142
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, DAG-19, 0.0, 0.0, 0.142
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 5, DAG-23, 0.001, 0.0, 0.093
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, DAG-1, 0.529, 0.0, 0.088
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, DAG-5, 0.27, 0.0, 0.119
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, DAG-7, 0.529, 0.0, 0.03
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, DAG-17, 0.0, 0.0, 0.466
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, DAG-19, 0.0, 0.0, 0.088
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 6, DAG-23, 0.0, 0.0, 0.119
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, DAG-1, 0.687, 0.0, 0.221
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, DAG-5, 0.052, 0.0, 0.008
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, DAG-7, 0.687, 0.0, 0.004
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, DAG-17, 0.0, 0.0, 0.068
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, DAG-19, 0.0, 0.0, 0.221
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 7, DAG-23, 0.0, 0.0, 0.008
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, DAG-1, 0.411, 0.0, 0.793
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, DAG-5, 0.545, 0.0, 0.021
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, DAG-7, 0.411, 0.0, 0.012
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, DAG-17, 0.002, 0.0, 0.142
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, DAG-19, 0.016, 0.0, 0.793
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 8, DAG-23, 0.002, 0.0, 0.021
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, DAG-1, 0.088, 0.0, 0.27
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, DAG-5, 0.002, 0.0, 0.008
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, DAG-7, 0.088, 0.0, 0.002
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, DAG-17, 0.0, 0.0, 0.142
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, DAG-19, 0.0, 0.0, 0.27
1, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 9, DAG-23, 0.0, 0.0, 0.008
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 0, DAG-1, 1.0, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 0, DAG-5, 0.869, 0.0, 0.156
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 0, DAG-7, 1.0, 0.0, 0.272
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 0, DAG-17, 0.022, 0.0, 0.998
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 0, DAG-19, 0.039, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 0, DAG-23, 0.022, 0.0, 0.156
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 1, DAG-1, 1.0, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 1, DAG-5, 0.869, 0.0, 1.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 1, DAG-7, 1.0, 0.0, 0.272
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 1, DAG-17, 0.549, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 1, DAG-19, 0.112, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 1, DAG-23, 0.549, 0.0, 1.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 2, DAG-1, 0.367, 0.0, 0.179
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 2, DAG-5, 0.112, 0.0, 0.048
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 2, DAG-7, 0.367, 0.0, 0.068
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 2, DAG-17, 0.012, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 2, DAG-19, 0.012, 0.0, 0.179
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 2, DAG-23, 0.012, 0.0, 0.048
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 3, DAG-1, 0.024, 0.0, 0.869
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 3, DAG-5, 0.112, 0.0, 0.114
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 3, DAG-7, 0.024, 0.0, 0.717
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 3, DAG-17, 0.549, 0.0, 0.967
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 3, DAG-19, 0.717, 0.0, 0.869
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 3, DAG-23, 0.549, 0.0, 0.114
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 4, DAG-1, 1.0, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 4, DAG-5, 0.549, 0.0, 0.237
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 4, DAG-7, 1.0, 0.0, 0.272
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 4, DAG-17, 0.022, 0.0, 0.869
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 4, DAG-19, 0.068, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 4, DAG-23, 0.022, 0.0, 0.237
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, DAG-1, 0.396, 0.0, 0.717
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, DAG-5, 0.717, 0.0, 0.129
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, DAG-7, 0.396, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, DAG-17, 0.012, 0.0, 0.039
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, DAG-19, 0.006, 0.0, 0.717
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 5, DAG-23, 0.012, 0.0, 0.129
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, DAG-1, 0.062, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, DAG-5, 0.068, 0.0, 1.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, DAG-7, 0.062, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, DAG-17, 0.0, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, DAG-19, 0.001, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 6, DAG-23, 0.0, 0.0, 1.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, DAG-1, 0.097, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, DAG-5, 0.717, 0.0, 0.006
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, DAG-7, 0.097, 0.0, 0.068
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, DAG-17, 0.396, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, DAG-19, 0.549, 0.0, 0.549
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 7, DAG-23, 0.396, 0.0, 0.006
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, DAG-1, 0.381, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, DAG-5, 0.549, 0.0, 0.079
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, DAG-7, 0.381, 0.0, 0.179
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, DAG-17, 0.006, 0.0, 0.869
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, DAG-19, 0.272, 0.0, 0.396
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 8, DAG-23, 0.006, 0.0, 0.079
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, DAG-1, 1.0, 0.0, 0.179
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, DAG-5, 0.549, 0.0, 0.187
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, DAG-7, 1.0, 0.0, 0.112
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, DAG-17, 0.022, 0.0, 0.869
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, DAG-19, 0.006, 0.0, 0.179
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 50, 9, DAG-23, 0.022, 0.0, 0.187
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, DAG-1, 0.312, 0.0, 0.47
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, DAG-5, 0.47, 0.0, 0.032
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, DAG-7, 0.312, 0.0, 0.111
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, DAG-17, 0.0, 0.0, 0.968
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, DAG-19, 0.006, 0.0, 0.47
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 0, DAG-23, 0.0, 0.0, 0.032
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, DAG-1, 0.542, 0.0, 0.024
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, DAG-5, 0.01, 0.0, 0.033
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, DAG-7, 0.542, 0.0, 0.001
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, DAG-17, 0.0, 0.0, 0.702
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, DAG-19, 0.0, 0.0, 0.024
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 1, DAG-23, 0.0, 0.0, 0.033
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, DAG-1, 0.175, 0.0, 0.006
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, DAG-5, 0.111, 0.0, 0.088
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, DAG-7, 0.175, 0.0, 0.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, DAG-17, 0.006, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, DAG-19, 0.004, 0.0, 0.006
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 2, DAG-23, 0.006, 0.0, 0.088
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, DAG-1, 0.259, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, DAG-5, 0.47, 0.0, 0.057
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, DAG-7, 0.259, 0.0, 0.024
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, DAG-17, 0.016, 0.0, 0.47
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, DAG-19, 0.004, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 3, DAG-23, 0.016, 0.0, 0.057
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, DAG-1, 0.302, 0.0, 0.702
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, DAG-5, 0.368, 0.0, 0.369
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, DAG-7, 0.302, 0.0, 0.47
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, DAG-17, 0.01, 0.0, 0.368
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, DAG-19, 0.016, 0.0, 0.702
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 4, DAG-23, 0.01, 0.0, 0.369
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, DAG-1, 0.256, 0.0, 0.47
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, DAG-5, 0.583, 0.0, 0.164
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, DAG-7, 0.256, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, DAG-17, 0.024, 0.0, 0.908
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, DAG-19, 0.024, 0.0, 0.47
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 5, DAG-23, 0.024, 0.0, 0.164
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, DAG-1, 0.083, 0.0, 0.908
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, DAG-5, 0.47, 0.0, 0.027
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, DAG-7, 0.083, 0.0, 0.815
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, DAG-17, 0.001, 0.0, 0.054
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, DAG-19, 0.002, 0.0, 0.908
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 6, DAG-23, 0.001, 0.0, 0.027
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, DAG-1, 0.814, 0.0, 0.368
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, DAG-5, 0.47, 0.0, 0.016
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, DAG-7, 0.814, 0.0, 0.111
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, DAG-17, 0.016, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, DAG-19, 0.01, 0.0, 0.368
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 7, DAG-23, 0.016, 0.0, 0.016
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, DAG-1, 0.491, 0.0, 0.908
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, DAG-5, 0.282, 0.0, 0.054
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, DAG-7, 0.491, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, DAG-17, 0.054, 0.0, 0.282
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, DAG-19, 0.054, 0.0, 0.908
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 8, DAG-23, 0.054, 0.0, 0.054
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, DAG-1, 0.045, 0.0, 0.036
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, DAG-5, 0.016, 0.0, 0.038
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, DAG-7, 0.045, 0.0, 0.004
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, DAG-17, 0.0, 0.0, 0.702
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, DAG-19, 0.0, 0.0, 0.036
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 100, 9, DAG-23, 0.0, 0.0, 0.038
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, DAG-1, 0.144, 0.0, 0.178
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, DAG-5, 0.178, 0.0, 0.013
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, DAG-7, 0.144, 0.0, 0.03
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, DAG-17, 0.0, 0.0, 0.27
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, DAG-19, 0.0, 0.0, 0.178
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 0, DAG-23, 0.0, 0.0, 0.013
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, DAG-1, 1.0, 0.0, 0.545
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, DAG-5, 0.022, 0.0, 0.099
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, DAG-7, 1.0, 0.0, 0.04
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, DAG-17, 0.0, 0.0, 0.328
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, DAG-19, 0.0, 0.0, 0.545
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 1, DAG-23, 0.0, 0.0, 0.099
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, DAG-1, 0.096, 0.0, 0.466
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, DAG-5, 0.004, 0.0, 1.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, DAG-7, 0.096, 0.0, 0.03
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, DAG-17, 0.0, 0.0, 0.221
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, DAG-19, 0.0, 0.0, 0.466
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 2, DAG-23, 0.0, 0.0, 1.0
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 3, DAG-1, 0.358, 0.0, 0.068
1, invariant_residuals, {'method': 'linear','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,1], 200, 3, DAG-5, 0.052, 0.0, 0.012
